
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444417635568 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA NILCE DE OLIVEIRA, N. 280 ;16.369,60;26.000,00;37.04;Casa, 0.00 de área total, 85.86 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417635568
 8444417954949 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA QUATRO, N. 245 ;73.663,20;117.000,00;37.04;Casa, 0.00 de área total, 74.80 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417954949
 8444425500749 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA RUA CINCO, N. 242 ;12.592,00;20.000,00;37.04;Casa, 0.00 de área total, 74.80 de área privativa, 288.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425500749
 8444426366019 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA CINCO, N. 166, QD H, LT 03 ;16.999,20;27.000,00;37.04;Casa, 0.00 de área total, 81.20 de área privativa, 150.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426366019
 8444426877390 ;CE ;PACAJUS ;PLANALTO DE PACAJUS ;RUA SEIS, N. 145, QD H, LT 27, BAIRRO PEDRA BRANCA ;15.740,00;25.000,00;37.04;Casa, 0.00 de área total, 81.20 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426877390
 1444418610625 ;CE ;PACAJUS ;CROATA ;RUA RAIMUNDO FERREIRA NOBRE N 21, N. 21 ;95.608,00;148.000,00;35.40;Casa, 0.00 de área total, 90.88 de área privativa, 150.26 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418610625
 1444418973019 ;CE ;PACAJUS ;CROATA II ;RUA RAIMUNDO FERREIRA NOBRE, N. 47 ;107.882,00;167.000,00;35.40;Casa, 90.88 de área total, 90.88 de área privativa, 150.26 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418973019
 8444425540970 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA RUA CINCO, N. 236 ;66.959,10;103.014,00;35.00;Casa, 0.00 de área total, 74.80 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425540970
 8444421096234 ;CE ;PACAJUS ;LAGOA SECA ;RUA SEIS, N. 31, QD H, LT 08 ;83.098,79;123.000,00;32.45;Casa, 0.00 de área total, 96.90 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421096234
 8444424765986 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA 02, N. 96 ;19.163,39;28.365,00;32.45;Casa, 0.00 de área total, 77.54 de área privativa, 153.60 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424765986
 8444413659845 ;CE ;PACAJUS ;CROATA II ;RUA DR JOSÉ ABILIO FURTADO FIGUEIREDO, N. 140 ;94.584,00;140.000,00;32.44;Casa, 0.00 de área total, 121.00 de área privativa, 315.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413659845
 8444425639372 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA CINCO, N. 248, LT 10 QD F ;22.294,80;33.000,00;32.44;Casa, 74.80 de área total, 74.80 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425639372
 8444425673325 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA CINCO, N. 260, QD F LT 12 - LOT PLANALTO NOVO PACAJUS ;92.557,20;137.000,00;32.44;Casa, 0.00 de área total, 74.80 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425673325
 8444425886086 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA SAO CRISTOVÃO, N. 169 ;94.584,00;140.000,00;32.44;Casa, 63.06 de área total, 63.06 de área privativa, 152.88 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425886086
 8444426130333 ;CE ;PACAJUS ;LAGOA SECA ;RUA 06, N. 37, QD H, LT 09 ;85.801,20;127.000,00;32.44;Casa, 0.00 de área total, 78.20 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426130333
 8444426533578 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA CHICO LIRA, N. 189, TERRENO 02 ;79.045,20;117.000,00;32.44;Casa, 0.00 de área total, 70.40 de área privativa, 152.26 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426533578
 8444426640250 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA CHICO LIRA, N. 177 ;52.021,20;77.000,00;32.44;Casa, 0.00 de área total, 70.40 de área privativa, 170.84 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426640250
 8444403473595 ;CE ;PACAJUS ;LOT ALDEIA PARQUE ;RUA JOSE LOURENCO MONTEIRO, N. 48, LTS 26 27 E 28 QD 27 ;120.000,00;120.000,00;0.00;Casa, 0.00 de área total, 77.83 de área privativa, 144.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403473595
 8444406423220 ;CE ;PACAJUS ;LOT ALDEIA PARQUE ;RUA ALUISIO GONCALVES LOUREDO, N. 716, LT 08 Q 24 ;127.000,00;127.000,00;0.00;Casa, 0.00 de área total, 106.42 de área privativa, 180.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406423220
 8444406537276 ;CE ;PACAJUS ;BAIRRO CROATA I ;RUA MIGUEL BRILHANTE, N. 346, . ;102.000,00;102.000,00;0.00;Casa, 0.00 de área total, 69.52 de área privativa, 152.30 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406537276
 8444407020404 ;CE ;PACAJUS ;LOTE 20 DA QUADRA 01 ;RUA LAURO PINHEIRO, N. 114, LT 20, QD 01 ;126.011,00;126.000,00;0.00;Casa, 0.00 de área total, 79.23 de área privativa, 150.65 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407020404
 8444410120066 ;CE ;PACAJUS ;CRUZ DAS ALMAS ;TRAVESSA MARIA JOSE DA SILVA, N. 30, . ;162.000,00;162.000,00;0.00;Casa, 0.00 de área total, 87.00 de área privativa, 150.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410120066
 8444414035195 ;CE ;PACAJUS ;ALDEIA ;RUA DAMARES MAXIMO, N. 11, LT 02 QD 04 ;180.000,00;180.000,00;0.00;Casa, 0.00 de área total, 88.04 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414035195
 8444416268375 ;CE ;PACAJUS ;ALDEIA ;RUA FRANCISCO FONSECA, N. 32, T 18 ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 78.98 de área privativa, 150.58 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416268375
 8444417221267 ;CE ;PACAJUS ;BURITI ;RUA JOSE GUILHERME NOGUEIRA SANTOS, N. 17, . ;141.000,00;141.000,00;0.00;Casa, 0.00 de área total, 91.02 de área privativa, 139.27 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417221267
 8444420697676 ;CE ;PACAJUS ;BURITI ;RUA ANTONIO ABREU, N. 133, LT 11 QD 05 ;157.000,00;157.000,00;0.00;Casa, 0.00 de área total, 85.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420697676
 8444426620926 ;CE ;PACAJUS ;BURITI ;RUA OSCAR FERNANDES DE SOUSA, N. 435, . ;157.000,00;157.000,00;0.00;Casa, 0.00 de área total, 80.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426620926
 8444426936869 ;CE ;PACAJUS ;CROATA ;RUA RENATO PESSOA DE AGUIAR, N. 142, . ;142.360,11;140.000,00;0.00;Casa, 0.00 de área total, 91.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426936869
 8444425924158 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA SAO CRISTOVAO, N. 155, . ;125.516,43;121.500,00;0.00;Casa, 0.00 de área total, 63.06 de área privativa, 152.88 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425924158
 1444418267211 ;CE ;PACAJUS ;CORATA ;RUA VEREADOR JOSE GUEIRREIRO, N. 371, LOTE 11 QUADRA11 ;205.546,99;180.000,00;0.00;Casa, 0.00 de área total, 98.24 de área privativa, 155.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418267211
 8444424959500 ;CE ;PACAJUS ;CROATA I ;RUA RENATO PESSOA DE AGUIAR, N. 136, . ;139.975,19;110.000,00;0.00;Casa, 0.00 de área total, 91.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424959500
 8444427961441 ;CE ;PACAJUS ;PEDRA ;RUA MOCINHA DIAS, N. 147, TR 28 ;162.183,68;115.000,00;0.00;Casa, 0.00 de área total, 73.32 de área privativa, 174.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427961441
 1444406435084 ;CE ;PACATUBA ;CJ JEREISSATI III ;AVENIDA A, N. 220, QD 29, LT 41 ;172.074,00;340.000,00;49.39;Casa, 245.00 de área total, 23.00 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406435084
 1555526320286 ;CE ;PALMACIA ;CENTRO ;RUA JOSE MOISES, N. 380 ;805.330,00;1.450.000,00;44.46;Comercial, 0.00 de área total, 1026.20 de área privativa, 0.00 de área do terreno,  1 qto(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555526320286
 8444407047388 ;CE ;PARACURU ;PARACURU BEACH ;RUA ANTONO AUGUSTO GOMES FRENTE PARA A RUA B, N. 100, LT 09B QD 19 ;75.000,00;125.000,00;40.00;Casa, 0.00 de área total, 70.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407047388
 8444411594150 ;CE ;PARACURU ;CENTRO ;RUA BETA, N. 46, MOD 05 GLEBA A ;75.000,00;125.000,00;40.00;Casa, 0.00 de área total, 75.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411594150
 8444420356984 ;CE ;PARACURU ;ATLANTICO ;RUA 1, N. 212, LT 06, QD 02 ;99.000,00;165.000,00;40.00;Casa, 0.00 de área total, 81.08 de área privativa, 182.28 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420356984
 1444406034470 ;CE ;PARACURU ;CENTRO ;RUA PROJETADA 13 ATUAL ARTUR N DE OLIVEIRA, N. 11, Apto 104, 0 ;81.000,00;135.000,00;40.00;Apartamento, 0.00 de área total, 57.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406034470
 1444406070817 ;CE ;PARACURU ;CARNAUBINHA ;RUA ARTUR N DE OLIVEIRA ANTIGA PROJ N13, N. 13, Apto 101, . ;89.148,00;138.000,00;35.40;Apartamento, 0.00 de área total, 57.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406070817
 8444416624880 ;CE ;PARACURU ;STANCIA DOS LAGOS ;RUA 5, N. 54, LT 11 E 12 QD 10 ;131.000,00;131.000,00;0.00;Casa, 0.00 de área total, 65.57 de área privativa, 181.35 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416624880
 10187461 ;CE ;PARACURU ;CENTRO ;RUA LUIZ VIEIRA, N. S/N, QD 51, LTS 1 A 10 E LTS 17 A 22 ;750.000,00;750.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 7507.60 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10187461
 8555519360373 ;CE ;PARAIPABA ;BOA ESPERANCA ;RUA PEDRO GOMES DA SILVA, N. 76 ;55.000,00;100.000,00;45.00;Casa, 0.00 de área total, 69.67 de área privativa, 190.90 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519360373
 8787710591415 ;CE ;PARAIPABA ;MONTE ALVERNE ;RUA ANTONIO EUSEBIO, N. 380, Apto 210, TIPO F ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 54.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710591415
 1444406412858 ;CE ;PARAIPABA ;CENTRO ;RUA ANTONIO TABOSA, N. 35, . ;285.000,00;285.000,00;0.00;Casa, 0.00 de área total, 147.24 de área privativa, 180.00 de área do terreno,  4 qto(s), WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406412858
 8444409768147 ;CE ;PEDRA BRANCA ;CHICO LEANDRO ;RUA PROJETADA 140 (RUA L), N. 28, QD 31, LT 07 ;53.203,20;96.000,00;44.58;Casa, 0.00 de área total, 69.60 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409768147
 8444408448319 ;CE ;PEDRA BRANCA ;CHICO LEANDRO ;RUA PROJETADA 140 ANTIGA RUA L, N. 58, LT 02 QD 32 ;95.000,00;95.000,00;0.00;Casa, 0.00 de área total, 69.60 de área privativa, 199.94 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408448319
 8444406481629 ;CE ;PENAFORTE ;PADRE CICERO ;RUA ALCIDES MATIAS CAVALCANTE, N. 25 ;40.456,60;140.000,00;71.11;Casa, 0.00 de área total, 70.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406481629
 8444407490591 ;CE ;PENAFORTE ;CENTRO ;RUA JOSIVALDO MATIAS LEITE, N. 155 ;29.829,60;72.000,00;58.57;Casa, 0.00 de área total, 69.37 de área privativa, 92.46 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407490591
 8444408874539 ;CE ;PENAFORTE ;FREI DAMIAO ;RUA PROFESSORA FRANCISCA FERREIRA ROCHA, N. 690, LT 76 QD A ;29.876,00;70.000,00;57.32;Casa, 0.00 de área total, 69.79 de área privativa, 108.60 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408874539
 8444407376187 ;CE ;PENAFORTE ;FREI DAMIAO ;RUA ANTONIO VENCESLAU GALVAO, N. 307 ;39.225,21;86.000,00;54.39;Casa, 0.00 de área total, 69.98 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407376187
 8444408176114 ;CE ;PENAFORTE ;FREI DAMIAO ;RUA ANTONIO VENCESLAU GALVAO, N. 177 ;60.452,03;109.079,82;44.59;Casa, 69.97 de área total, 69.97 de área privativa, 105.53 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408176114
 8444406485080 ;CE ;PENAFORTE ;PADRE CICERO ;RUA RUA ALCIDES MATIAS CAVALCANTE, N. 37, QUADRA B, N. 37, LT 08, QD B ;36.577,20;66.000,00;44.58;Casa, 0.00 de área total, 70.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406485080
 8444407481355 ;CE ;PENAFORTE ;FREI DAMIAO ;RUA ANTONIO VENCESLAU GALVAO, N. 491, LT 11, QD A ;36.023,00;65.000,00;44.58;Casa, 0.00 de área total, 69.44 de área privativa, 120.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407481355
 8444408195720 ;CE ;PENAFORTE ;FREI DAMIÃO ;RUA GENEROSA MARIA DE JESUS, N. 56, CASA ;43.781,80;79.000,00;44.58;Casa, 0.00 de área total, 69.60 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408195720
 8444408375850 ;CE ;PENAFORTE ;PADRE CICERO ;RUA ALCIDES MATIAS CAVALCANTE, N. 58, QD A, LT 04 ;52.649,00;95.000,00;44.58;Casa, 95.35 de área total, 95.35 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408375850
 8444408702762 ;CE ;PENAFORTE ;NOSSA SRA APARECIDA ;RUA DAVID LEITE PIANCO, N. 68 ;39.902,40;72.000,00;44.58;Casa, 0.00 de área total, 69.40 de área privativa, 87.50 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408702762
 8444408825635 ;CE ;PENAFORTE ;FREI DAMIAO ;RUA PROFESSORA FRANCISCA FERREIRA ROCHA, N. 646, QUADRA A, LOTE 54 ;39.902,40;72.000,00;44.58;Casa, 69.10 de área total, 69.10 de área privativa, 112.20 de área do terreno,  2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408825635
 8444408965712 ;CE ;PENAFORTE ;PADRE CICERO ;RUA ALCIDES MATIAS CAVALCANTE, N. 66, QD A, LT 06 ;44.336,00;80.000,00;44.58;Casa, 70.00 de área total, 70.00 de área privativa, 125.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408965712
 8444409994651 ;CE ;PENAFORTE ;FREI DAMIÃO ;RUA PROFESSORA FRANCISCA FERREIRA ROCHA, N. 649 ;44.336,00;80.000,00;44.58;Casa, 75.97 de área total, 75.97 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409994651
 8444410203700 ;CE ;PENAFORTE ;PADRE CICERO ;RUA ANTONIO ALVES FERREIRA, N. 240 ;44.336,00;80.000,00;44.58;Casa, 0.00 de área total, 68.50 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410203700
